filename,true_label,predicted_label
Tomato_Spider_mites_Two_spotted_spider_mite/1747e771-a2c7-43e0-a158-02a78ec13d74___Com.G_SpM_FL 9625.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/174b7a43-238b-4f06-84b0-d00b35857bb3___Com.G_SpM_FL 9267.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/174d0b38-319e-465d-bdaa-4e32693d0e91___Com.G_SpM_FL 1221.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1767a6b2-2764-49a1-b774-3c411337bb63___Com.G_SpM_FL 1201.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/185427fc-b158-483e-8bbf-3579fc49c8dc___Com.G_SpM_FL 1428.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/192b37de-023d-4075-a525-397353e8c93c___Com.G_SpM_FL 1690.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/19cb71ea-49b7-4373-8a6b-1c8b1bf630a1___Com.G_SpM_FL 1536.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/19cc2f74-637b-40be-9b94-615c0e0316c3___Com.G_SpM_FL 1544.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/19e981b0-9509-4564-8ece-284d1f6b497d___Com.G_SpM_FL 1288.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/19ee147b-41b2-424b-b532-00ff31316109___Com.G_SpM_FL 1708.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/19f1a490-694f-45f1-a606-00c800a4d10b___Com.G_SpM_FL 1492.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1b9607e3-1eec-4a0f-876b-f7923515b7e6___Com.G_SpM_FL 9288.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1bbcbd22-5959-4ae4-a044-85f81a1a02dd___Com.G_SpM_FL 9319.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/1beb7ab1-cb7c-4a42-a5d7-16a643c81100___Com.G_SpM_FL 9563.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/1c4723cd-8ef6-483d-ae4e-8a3112fd9766___Com.G_SpM_FL 9506.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/1c4ea24a-8e30-4fde-8ff3-32c9bbe4b432___Com.G_SpM_FL 1448.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1d34e045-0cee-4bea-bd14-3a60de7c255e___Com.G_SpM_FL 1312.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1d7a6c32-da22-42a0-8dca-85b758836bc6___Com.G_SpM_FL 1452.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1da21007-3d29-487f-b839-e835993f20d2___Com.G_SpM_FL 1389.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1dd207c1-1fbe-454a-b63f-8051bb26aea8___Com.G_SpM_FL 1161.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1dde88ff-2897-4181-834f-e3629e3cd12c___Com.G_SpM_FL 9560.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/1e06dafa-f977-4354-992e-3271f34a2344___Com.G_SpM_FL 9601.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/1e09bb35-ef0d-4efb-b3eb-320a976a5e13___Com.G_SpM_FL 1529.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/1e0febc9-f544-45bb-9a39-69722d288393___Com.G_SpM_FL 1578.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1e2f0007-3bba-4d4c-b533-879a2be8ac04___Com.G_SpM_FL 9603.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/1e802d57-3ff5-4527-8c9a-b1b764d6ccc9___Com.G_SpM_FL 1522.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1ea67ad6-cd45-45f3-a5a0-30474042f0fc___Com.G_SpM_FL 9389.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/1f100e65-f5ab-4991-8665-f9fb28f5c0e2___Com.G_SpM_FL 1179.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1f79e619-5551-4d1e-b5f9-9f097781a967___Com.G_SpM_FL 8451.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/1fd449fe-904b-4df4-bdb1-a6b5c701efab___Com.G_SpM_FL 9346.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/200410b0-390d-406f-aa66-5573ec4d8e04___Com.G_SpM_FL 1214.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2028bc26-062e-4113-923e-7e0f7b47ad6b___Com.G_SpM_FL 9461.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2035804b-547e-473b-a510-7773a7ff2c58___Com.G_SpM_FL 9359.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/20630492-00f2-4da5-bda0-97c3a0bbdcc8___Com.G_SpM_FL 1150.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/207097b4-b76a-41dc-b80f-db4f2c9f2616___Com.G_SpM_FL 1408.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/208a5b88-1c05-4cdb-b43b-aacc6ee5647d___Com.G_SpM_FL 9280.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/2191359a-e985-4bf9-abe2-8f4e00685701___Com.G_SpM_FL 9645.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/21941596-620a-443c-97f9-cf4c98a4e3c5___Com.G_SpM_FL 1581.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/21f453e9-2c35-42f3-9f9f-2a0bedee16d0___Com.G_SpM_FL 1513.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/221cfaea-f871-4675-91fd-fab2cf534d69___Com.G_SpM_FL 9655.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/22219bbe-58a4-4818-b080-05ac837ef496___Com.G_SpM_FL 1261.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/229fce20-a0a8-4a8a-b321-b067c4565bd6___Com.G_SpM_FL 1254.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/230070e0-c6a3-497a-8e3a-77831300087d___Com.G_SpM_FL 1403.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2305cbc5-4e95-4258-810d-e68e7a58b6f2___Com.G_SpM_FL 1454.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2323078c-6ad7-4135-8310-e4bc33be299d___Com.G_SpM_FL 9647.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/23977dea-f6c3-4d90-b3bd-f6e55d41938f___Com.G_SpM_FL 1766.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/23e37ceb-929f-43ad-86fb-7bb3b9b97820___Com.G_SpM_FL 9297.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/23e686ff-5f19-4bda-a1f5-b66aa15b48ad___Com.G_SpM_FL 1773.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2451545c-3a36-49ad-ad97-b81008d9e198___Com.G_SpM_FL 1654.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/245d8d65-da20-4d9e-9970-c3e6bbb08800___Com.G_SpM_FL 9624.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/24fa8aac-1c5b-4bf4-81e1-be5d658e1838___Com.G_SpM_FL 9602.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/25245f74-df2c-442d-8146-bdf161cc18f2___Com.G_SpM_FL 1419.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/256f372d-a298-423d-87b4-dc1019516864___Com.G_SpM_FL 1352.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/26a363c9-aa30-4e63-bdec-cc26f273656b___Com.G_SpM_FL 1351.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/26f7efac-d767-41bd-8c47-1a6bc6928f5e___Com.G_SpM_FL 9657.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/27074def-852f-45c0-8a45-006f8f7108c3___Com.G_SpM_FL 9633.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/273ebba7-4f24-41a2-a825-a997dd6cea5f___Com.G_SpM_FL 1521.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/27644d9c-5518-4df3-9391-16bc2cba20f8___Com.G_SpM_FL 1741.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/27e28fcf-bc3e-4c0e-96c7-a0d845064dc2___Com.G_SpM_FL 8478.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/28bf7171-b342-4e85-95f9-bef10104b93e___Com.G_SpM_FL 1652.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/28dbca1c-1fc6-4d8f-a1b9-c81314280954___Com.G_SpM_FL 1249.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/28e17f4d-3d61-4a61-9be7-71aafd78864b___Com.G_SpM_FL 9312.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/293ff774-ec52-4d5e-bc01-f7ca230b94b5___Com.G_SpM_FL 9656.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/29e1db02-d6da-4972-a466-7ef0c2fdd2a1___Com.G_SpM_FL 9393.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/29e4107d-ab5d-462f-bfe9-d4f440e899fb___Com.G_SpM_FL 1538.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2a1b18db-6bbb-4c36-ad06-bf0fcaa5c4b8___Com.G_SpM_FL 1418.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2a686a22-3384-43b6-a0e1-4b176ebde206___Com.G_SpM_FL 9635.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2a6aa96a-1916-4d47-932a-9eda7ca46c91___Com.G_SpM_FL 8497.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2ac9a09c-b68a-4dba-a5c9-ae740fc9b8d4___Com.G_SpM_FL 9651.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2b47c565-c37a-4bdb-baa9-b3721dbf9bb6___Com.G_SpM_FL 9326.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2b92d125-cf19-499f-9987-9579b0ba695b___Com.G_SpM_FL 8591.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2bc44ebe-0c50-4e13-b174-c7af34098ed9___Com.G_SpM_FL 9399.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2c0e3e42-3856-46e3-b12f-57719eeb5ef4___Com.G_SpM_FL 9598.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2cd8d4c9-6eb7-4ed2-808f-df3ae1aedf7a___Com.G_SpM_FL 9621.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2cf7009e-f40f-4903-9571-84784d637e7a___Com.G_SpM_FL 1328.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2cfa680e-a8f9-43b5-856d-cb8fe9607a73___Com.G_SpM_FL 9334.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/2d0b5528-6c40-4881-9b9d-bd2cb06a2831___Com.G_SpM_FL 1200.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2db25538-8655-4530-95e8-025d428e158c___Com.G_SpM_FL 9522.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/2e41a813-b5a7-4501-bec2-e0f2db310a2c___Com.G_SpM_FL 9570.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/2eacde8c-c10b-4768-b5f8-9405673cd19b___Com.G_SpM_FL 1188.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2f286777-f4b0-4b89-9d29-8942267199dd___Com.G_SpM_FL 1515.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/2f44f20c-6c77-439b-9528-f5ab5242dd4d___Com.G_SpM_FL 1483.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2f577458-6085-4b56-9291-56a902c577d4___Com.G_SpM_FL 1466.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2fad548e-ff9d-4f86-9831-3ce68a76da57___Com.G_SpM_FL 1203.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/2fb77f60-ae5b-40c4-b6fb-3c90ac55ccd4___Com.G_SpM_FL 9367.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/3046afbf-4a9a-41fb-a64f-3f9e75af08e7___Com.G_SpM_FL 1623.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/305d5fd0-b63c-41d3-9980-9c6aa808b893___Com.G_SpM_FL 8473.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/312bee2d-2595-4d86-992f-cca44dbaad4a___Com.G_SpM_FL 9492.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/3156e176-2697-4be0-8cc7-37ce05aade4b___Com.G_SpM_FL 1431.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/317f11f9-657f-43f7-943e-efb03cc62b40___Com.G_SpM_FL 1608.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/3181e984-bdb0-403d-9f58-a259535cb4d4___Com.G_SpM_FL 1405.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/31d8e0ad-c71a-47de-aa56-81a5f0910f0a___Com.G_SpM_FL 9291.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/324bf28d-7005-4845-9931-012f2a972b37___Com.G_SpM_FL 1506.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Pepper__bell___healthy
Tomato_Spider_mites_Two_spotted_spider_mite/326d232c-21f1-44c0-91a2-ce202460af8d___Com.G_SpM_FL 1360.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/3331b5a5-229a-416e-9605-c279ec0cf414___Com.G_SpM_FL 1768.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/333f0683-d52f-4bb8-a7ec-1c0f07164684___Com.G_SpM_FL 1147.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/33b4120c-378e-4902-a3e7-6411fc4f0a2a___Com.G_SpM_FL 1694.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/33e0bed5-9b9e-46ba-9f85-42f86d6f06eb___Com.G_SpM_FL 9453.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/33e59828-c8c1-40f8-a684-dc16fdfcd280___Com.G_SpM_FL 9510.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/3428e1fb-bc76-4492-9416-5e5e53658e45___Com.G_SpM_FL 9320.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/3471da6b-4a47-4dfb-bf6e-8e9bf462ff5b___Com.G_SpM_FL 1638.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/3472596b-2763-4b57-a0af-43c294f7ba93___Com.G_SpM_FL 1575.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/348aec86-49bc-4e2d-8ca7-66545421cc06___Com.G_SpM_FL 1746.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/34dc951d-39ac-4456-8424-884d0b115170___Com.G_SpM_FL 9454.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/34eec178-d8fe-4a7b-a1d0-c0b107a35964___Com.G_SpM_FL 9502.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/34f4c44b-7e74-4b66-993a-27b2f7da9ab3___Com.G_SpM_FL 9604.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/3531f15b-53f7-4e0f-b80e-64a7b0e26fc9___Com.G_SpM_FL 8462.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/35a278b4-e474-4a62-99d5-80bb10639193___Com.G_SpM_FL 1368.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato__Target_Spot/002213fb-b620-4593-b9ac-6a6cc119b100___Com.G_TgS_FL 8360.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/003a5321-0430-42dd-a38d-30ac4563f4ba___Com.G_TgS_FL 8121.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0044d10f-7062-4655-8abd-9fffc5b2f152___Com.G_TgS_FL 7908.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/0118ed61-b135-45be-ad81-7e2d54203be4___Com.G_TgS_FL 8241.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0197df47-a9cb-4b6c-b72c-ac0e9af6d135___Com.G_TgS_FL 0779.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/01b2013e-4030-4cd0-843c-2dbacf5f3758___Com.G_TgS_FL 8398.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/025510ac-15db-4861-b02b-21da82161100___Com.G_TgS_FL 0952.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/02da8ab6-7510-4bf7-a0e3-457f14b6adad___Com.G_TgS_FL 1022.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/03e19a2b-91f1-4404-a803-9a713c2ee618___Com.G_TgS_FL 9940.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/03ffc2bf-ec6a-43d4-b349-9fd4138467bc___Com.G_TgS_FL 0738.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/04877a47-d7e8-461d-b943-00099f3a2a95___Com.G_TgS_FL 0838.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/04889d08-6298-45d8-ab6c-0119fd1c2104___Com.G_TgS_FL 0778.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0504591c-2413-4965-860d-fef95a241cc4___Com.G_TgS_FL 1032.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/05991e8b-e178-450f-8da9-d7c10bd2cda9___Com.G_TgS_FL 9731.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/05afadf4-12e7-478e-bb0c-334e2bf553f3___Com.G_TgS_FL 0744.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/066c4e6b-ec9d-4762-8cad-c0ba4ebd8b44___Com.G_TgS_FL 0825.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0825b4fc-d76b-446c-834e-78de8e72be38___Com.G_TgS_FL 1015.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/08342078-4bfb-4a33-a586-a564333a1b59___Com.G_TgS_FL 0986.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/08359d7b-28c1-44d0-a1d9-320839f30d41___Com.G_TgS_FL 0842.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/08b9a677-e59f-4f3b-a4ff-325d211abdd2___Com.G_TgS_FL 1126.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/093309e9-6802-4e67-9d9c-b944aff0f743___Com.G_TgS_FL 9732.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/096df0cf-7d61-4e67-8785-cba26db95895___Com.G_TgS_FL 9970.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/098d910d-90dd-45c4-9949-dd7b181aed32___Com.G_TgS_FL 0651.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0a3b6099-c254-4bc3-8360-53a9f558a0c4___Com.G_TgS_FL 8259.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0a51617c-ecb5-42ce-9d34-300307be3465___Com.G_TgS_FL 0976.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0a578317-a98b-4e26-b17b-cd2930330375___Com.G_TgS_FL 0785.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0ac9e61f-8dda-4628-bbf9-4fd81012b7a3___Com.G_TgS_FL 8245.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0adf2e61-79af-4129-aae0-f41f73b1725f___Com.G_TgS_FL 8275.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0b126ce6-af82-477f-8f4e-1de79d84a6dd___Com.G_TgS_FL 8294.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0b6c4305-0cdc-4150-914b-5d7a5acb7881___Com.G_TgS_FL 8257.JPG,Tomato__Target_Spot,Tomato_healthy
